domainID,siteID,plotID,trapID,collectDate,processingDate,identifiedDate,sampleID,individualID,specimenSource,taxonID,scientificName,taxonRank,identificationQualifier,scientificNameAuthorship,morphospeciesID,identificationReferences,identifiedBy,recordedBy,remarks,duplicateIndividualIDQF,individualCount,sampleType
D02,SCBI,SCBI_002,W,7/8/2014,10/7/2014,10/7/2014,SCBI_002.W.20140708.OC.01,NEON.BET.D02.000590,vial of pooled individuals,GALBIC,Galerita bicolor,species,,Drury,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_002,W,7/8/2014,10/13/2014,10/13/2014,SCBI_002.W.20140708.OC.01,NEON.BET.D02.000692,vial of pooled individuals,PTECOR1,Pterostichus coracinus,species,,Newman,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_002,W,7/8/2014,10/13/2014,10/13/2014,SCBI_002.W.20140708.OC.01,NEON.BET.D02.000693,vial of pooled individuals,PTECOR1,Pterostichus coracinus,species,,Newman,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_002,W,7/8/2014,10/13/2014,10/13/2014,SCBI_002.W.20140708.OC.01,NEON.BET.D02.000690,vial of pooled individuals,PTECOR1,Pterostichus coracinus,species,,Newman,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_002,W,7/8/2014,10/13/2014,10/13/2014,SCBI_002.W.20140708.OC.01,NEON.BET.D02.000691,vial of pooled individuals,PTECOR1,Pterostichus coracinus,species,,Newman,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_002,W,7/8/2014,10/13/2014,10/13/2014,SCBI_002.W.20140708.OC.01,NEON.BET.D02.000689,vial of pooled individuals,PTECOR1,Pterostichus coracinus,species,,Newman,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_002,N,7/8/2014,10/13/2014,10/13/2014,SCBI_002.N.20140708.OC.01,NEON.BET.D02.000686,vial of pooled individuals,PTECOR1,Pterostichus coracinus,species,,Newman,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_002,W,7/8/2014,10/13/2014,10/13/2014,SCBI_002.W.20140708.OC.01,NEON.BET.D02.000688,vial of pooled individuals,PTECOR1,Pterostichus coracinus,species,,Newman,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_002,E,7/8/2014,10/13/2014,10/13/2014,SCBI_002.E.20140708.OC.01,NEON.BET.D02.000687,vial of pooled individuals,PTECOR1,Pterostichus coracinus,species,,Newman,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_002,N,7/8/2014,10/7/2014,10/7/2014,SCBI_002.N.20140708.OC.01,NEON.BET.D02.000629,vial of pooled individuals,DICELO,Dicaelus elongatus,species,,Bonelli,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_002,S,7/8/2014,10/15/2014,10/15/2014,SCBI_002.S.20140708.OC.01,NEON.BET.D02.000990,vial of pooled individuals,CYCSIG,Cyclotrachelus sigillatus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_002,S,7/8/2014,10/15/2014,10/15/2014,SCBI_002.S.20140708.OC.01,NEON.BET.D02.000988,vial of pooled individuals,CYCSIG,Cyclotrachelus sigillatus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_002,S,7/8/2014,10/15/2014,10/15/2014,SCBI_002.S.20140708.OC.01,NEON.BET.D02.000989,vial of pooled individuals,CYCSIG,Cyclotrachelus sigillatus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_002,S,7/8/2014,10/15/2014,10/15/2014,SCBI_002.S.20140708.OC.01,NEON.BET.D02.000987,vial of pooled individuals,CYCSIG,Cyclotrachelus sigillatus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_002,W,7/8/2014,10/7/2014,10/7/2014,SCBI_002.W.20140708.OC.01,NEON.BET.D02.000452,vial of pooled individuals,PTESTY,Pterostichus stygicus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_002,W,7/8/2014,10/7/2014,10/7/2014,SCBI_002.W.20140708.OC.01,NEON.BET.D02.000453,vial of pooled individuals,PTESTY,Pterostichus stygicus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_002,W,7/8/2014,10/7/2014,10/7/2014,SCBI_002.W.20140708.OC.01,NEON.BET.D02.000641,vial of pooled individuals,DICDIL1,Dicaelus dilatatus dilatatus,subspecies,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_002,N,7/8/2014,10/7/2014,10/7/2014,SCBI_002.N.20140708.OC.01,NEON.BET.D02.000630,vial of pooled individuals,DICELO,Dicaelus elongatus,species,,Bonelli,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_002,S,7/8/2014,10/7/2014,10/7/2014,SCBI_002.S.20140708.OC.01,NEON.BET.D02.000631,vial of pooled individuals,DICELO,Dicaelus elongatus,species,,Bonelli,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_002,W,7/22/2014,10/6/2014,10/6/2014,SCBI_002.W.20140722.OC.01,NEON.BET.D02.000247,vial of pooled individuals,PTECOR1,Pterostichus coracinus,species,,Newman,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_005,N,7/22/2014,10/15/2014,10/15/2014,SCBI_005.N.20140722.OC.01,NEON.BET.D02.000951,vial of pooled individuals,CYCSIG,Cyclotrachelus sigillatus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_005,W,7/22/2014,10/17/2014,10/17/2014,SCBI_005.W.20140722.OC.01,NEON.BET.D02.001085,vial of pooled individuals,TRIFUL,Trichotichnus fulgens,species,,Csiki,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_005,N,7/22/2014,10/7/2014,10/7/2014,SCBI_005.N.20140722.OC.01,NEON.BET.D02.000570,vial of pooled individuals,POELUC,Poecilus lucublandus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_004,E,7/22/2014,10/15/2014,10/15/2014,SCBI_004.E.20140722.OC.01,NEON.BET.D02.001013,vial of pooled individuals,CYCSIG,Cyclotrachelus sigillatus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_004,N,7/22/2014,10/15/2014,10/15/2014,SCBI_004.N.20140722.OC.01,NEON.BET.D02.001014,vial of pooled individuals,CYCSIG,Cyclotrachelus sigillatus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_004,N,7/22/2014,10/7/2014,10/7/2014,SCBI_004.N.20140722.OC.01,NEON.BET.D02.000527,vial of pooled individuals,PTEMUT2,Pterostichus mutus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_033,W,7/22/2014,10/17/2014,10/17/2014,SCBI_033.W.20140722.OC.01,NEON.BET.D02.001073,vial of pooled individuals,AMAFLE,Amara flebilis,species,,Casey,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_012,E,7/22/2014,10/17/2014,10/17/2014,SCBI_012.E.20140722.OC.01,NEON.BET.D02.001064,vial of pooled individuals,SCASUB2,Scarites subterraneus,species,,Fabricius,,http://bugguide.net/node/view/2990,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_012,E,7/22/2014,10/7/2014,10/7/2014,SCBI_012.E.20140722.OC.01,NEON.BET.D02.000581,vial of pooled individuals,POELUC,Poecilus lucublandus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_012,S,7/22/2014,10/28/2014,10/28/2014,SCBI_012.S.20140722.OC.01,NEON.BET.D02.001139,vial of pooled individuals,ANIMER2,Anisodactylus merula,species,,Germar,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_010,E,7/22/2014,10/7/2014,10/7/2014,SCBI_010.E.20140722.OC.01,NEON.BET.D02.000626,vial of pooled individuals,GALBIC,Galerita bicolor,species,,Drury,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_010,W,7/22/2014,10/9/2014,10/9/2014,SCBI_010.W.20140722.OC.01,NEON.BET.D02.000676,vial of pooled individuals,NOTAEN,Notiophilus aeneus,species,,Herbst,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_010,E,7/22/2014,10/28/2014,10/28/2014,SCBI_010.E.20140722.OC.01,NEON.BET.D02.001116,vial of pooled individuals,HARPRO2,Harpalus providens,species,,Casey,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_010,S,7/22/2014,10/28/2014,10/28/2014,SCBI_010.S.20140722.OC.01,NEON.BET.D02.001115,vial of pooled individuals,HARPRO2,Harpalus providens,species,,Casey,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_010,S,7/22/2014,10/28/2014,10/28/2014,SCBI_010.S.20140722.OC.01,NEON.BET.D02.001114,vial of pooled individuals,HARPRO2,Harpalus providens,species,,Casey,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_010,N,7/22/2014,10/28/2014,10/28/2014,SCBI_010.N.20140722.OC.01,NEON.BET.D02.001113,vial of pooled individuals,HARPRO2,Harpalus providens,species,,Casey,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_008,S,7/22/2014,10/7/2014,10/7/2014,SCBI_008.S.20140722.OC.01,NEON.BET.D02.000646,vial of pooled individuals,DICDIL1,Dicaelus dilatatus dilatatus,subspecies,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_008,S,7/22/2014,10/7/2014,10/7/2014,SCBI_008.S.20140722.OC.01,NEON.BET.D02.000624,vial of pooled individuals,GALBIC,Galerita bicolor,species,,Drury,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_008,W,7/22/2014,10/3/2014,10/3/2014,SCBI_008.W.20140722.CHLEMA.01,NEON.BET.D02.000209,vial of pooled individuals,CHLEMA,Chlaenius emarginatus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,common carabid
D02,SCBI,SCBI_008,S,7/22/2014,10/3/2014,10/3/2014,SCBI_008.S.20140722.CHLEMA.01,NEON.BET.D02.000204,vial of pooled individuals,CHLEMA,Chlaenius emarginatus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,common carabid
D02,SCBI,SCBI_008,S,7/22/2014,10/3/2014,10/3/2014,SCBI_008.S.20140722.CHLEMA.01,NEON.BET.D02.000203,vial of pooled individuals,CHLEMA,Chlaenius emarginatus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,common carabid
D02,SCBI,SCBI_008,S,7/22/2014,10/3/2014,10/3/2014,SCBI_008.S.20140722.CHLEMA.01,NEON.BET.D02.000202,vial of pooled individuals,CHLEMA,Chlaenius emarginatus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,common carabid
D02,SCBI,SCBI_008,S,7/22/2014,10/3/2014,10/3/2014,SCBI_008.S.20140722.CHLEMA.01,NEON.BET.D02.000201,vial of pooled individuals,CHLEMA,Chlaenius emarginatus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,common carabid
D02,SCBI,SCBI_008,W,7/22/2014,10/3/2014,10/3/2014,SCBI_008.W.20140722.CHLEMA.01,NEON.BET.D02.000208,vial of pooled individuals,CHLEMA,Chlaenius emarginatus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,common carabid
D02,SCBI,SCBI_008,S,7/22/2014,10/3/2014,10/3/2014,SCBI_008.S.20140722.CHLEMA.01,NEON.BET.D02.000207,vial of pooled individuals,CHLEMA,Chlaenius emarginatus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,common carabid
D02,SCBI,SCBI_008,S,7/22/2014,10/3/2014,10/3/2014,SCBI_008.S.20140722.CHLEMA.01,NEON.BET.D02.000206,vial of pooled individuals,CHLEMA,Chlaenius emarginatus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,common carabid
D02,SCBI,SCBI_008,S,7/22/2014,10/3/2014,10/3/2014,SCBI_008.S.20140722.CHLEMA.01,NEON.BET.D02.000205,vial of pooled individuals,CHLEMA,Chlaenius emarginatus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,common carabid
D02,SCBI,SCBI_008,W,7/22/2014,10/3/2014,10/3/2014,SCBI_008.W.20140722.CHLEMA.01,NEON.BET.D02.000210,vial of pooled individuals,CHLEMA,Chlaenius emarginatus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,common carabid
D02,SCBI,SCBI_008,W,7/22/2014,10/3/2014,10/3/2014,SCBI_008.W.20140722.CHLEMA.01,NEON.BET.D02.000211,vial of pooled individuals,CHLEMA,Chlaenius emarginatus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,common carabid
D02,SCBI,SCBI_008,S,7/22/2014,10/3/2014,10/3/2014,SCBI_008.S.20140722.CHLEMA.01,NEON.BET.D02.000200,vial of pooled individuals,CHLEMA,Chlaenius emarginatus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,common carabid
D02,SCBI,SCBI_008,S,7/22/2014,10/3/2014,10/3/2014,SCBI_008.S.20140722.CHLEMA.01,NEON.BET.D02.000176,vial of pooled individuals,CHLEMA,Chlaenius emarginatus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,common carabid
